"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M","S1903_C01_031E","S1903_C01_031M","S1903_C02_031E","S1903_C02_031M",
"1400000US17031813000","Census Tract 8130, Cook County, Illinois","1465","92","95337","9538","66.1","7.4","106422","17019","24.6","6.0","57500","29248","0.0","2.2","-","-222222222","5.5","4.8","119306","11865","0.0","2.2","-","-222222222","2.3","2.8","61635","154922","1.5","1.7","124792","37233","5.1","3.3","122917","131092","64.9","7.4","106422","16581","4.4","4.0","22604","55369","36.5","6.5","115288","20187","40.7","5.5","104100","8521","18.4","4.1","41296","28306","1033","105","116118","21138","51.1","8.8","120347","7229","48.9","8.8","101328","21141","80.0","9.2","121736","13223","15.9","8.1","90793","15660","4.2","3.6","65781","66172","432","111","43500","20892","69.7","14.5","39861","27470","53.7","16.3","42625","32462","16.0","13.6","36250","98111","30.3","14.5","76250","43500","26.9","14.0","68750","63184","3.5","5.6","-","-222222222","16.3","-888888888.0","(X)","-888888888","13.6","-888888888.0","(X)","(X)","22.7","-888888888.0","(X)","(X)",
"1400000US17031813100","Census Tract 8131, Cook County, Illinois","1926","118","64474","6848","57.8","5.6","81071","15319","36.7","5.9","37411","18016","0.0","1.7","-","-222222222","3.4","2.6","73333","42223","0.0","1.7","-","-222222222","0.0","1.7","-","-222222222","2.1","1.6","135500","35347","0.9","1.1","57250","208698","57.3","5.5","81667","14535","1.6","1.3","20750","19507","44.3","6.5","65000","21863","44.1","6.4","81250","18315","10.0","2.2","39250","9696","1232","130","82917","13546","53.3","7.9","84479","13863","46.7","7.9","81685","26442","65.0","8.8","97526","4432","26.5","7.4","33625","28158","8.4","4.2","69722","35338","694","149","36278","7818","65.7","13.7","31296","9616","55.9","14.7","27500","9920","9.8","6.1","85441","55941","34.3","13.7","61563","19607","32.3","13.6","60469","21150","2.0","2.0","111250","60377","16.8","-888888888.0","(X)","-888888888","17.5","-888888888.0","(X)","(X)","15.6","-888888888.0","(X)","(X)",
"1400000US17031813200","Census Tract 8132, Cook County, Illinois","1511","96","90201","13627","77.2","6.0","94444","7102","13.3","5.5","36208","13291","0.0","2.1","-","-222222222","7.8","4.7","81071","29367","0.0","2.1","-","-222222222","0.0","2.1","-","-222222222","1.7","1.9","105588","130890","1.3","1.7","16923","64649","75.8","6.3","95417","7364","0.5","0.8","-","-222222222","41.1","6.0","90647","8460","47.3","6.4","93056","17186","11.1","3.5","48125","29563","1095","95","99764","14595","53.3","7.0","116010","18057","46.7","7.0","82366","25274","76.9","6.4","116683","21107","20.2","6.4","41875","26361","2.9","2.9","53500","55404","416","105","55250","12048","52.2","16.1","56375","10969","37.7","16.2","51806","6327","14.4","13.0","69500","12768","47.8","16.1","43875","41098","32.0","14.5","18750","26024","15.9","13.1","61337","1110","15.3","-888888888.0","(X)","-888888888","15.3","-888888888.0","(X)","(X)","15.4","-888888888.0","(X)","(X)",
"1400000US17031813301","Census Tract 8133.01, Cook County, Illinois","925","103","35085","11445","23.4","10.3","32273","19206","7.9","7.3","8990","30803","0.0","3.4","-","-222222222","2.2","2.5","115417","202392","0.0","3.4","-","-222222222","63.2","12.8","35486","14388","3.4","3.4","41250","17459","80.4","9.4","36528","14566","7.0","4.7","31477","68277","12.6","7.0","16750","15916","47.5","13.2","29145","13954","26.6","11.2","39667","33852","13.3","7.4","33594","51950","836","100","30455","14102","66.7","12.2","27538","20298","33.3","12.2","41667","23666","50.0","10.8","39012","14553","28.3","11.2","14567","17586","21.7","10.5","18454","14801","89","63","29013","26469","55.1","37.5","36202","32582","13.5","22.3","-","-222222222","41.6","38.2","36779","94308","44.9","37.5","7381","43584","44.9","37.5","7381","43584","0.0","29.7","-","-222222222","42.3","-888888888.0","(X)","-888888888","42.2","-888888888.0","(X)","(X)","42.7","-888888888.0","(X)","(X)",
"1400000US17031813302","Census Tract 8133.02, Cook County, Illinois","980","101","34438","3046","33.6","12.3","26593","3192","5.7","4.1","40086","14841","0.0","3.3","-","-222222222","0.0","3.3","-","-222222222","0.0","3.3","-","-222222222","58.1","12.6","35891","2607","2.7","3.2","2,500-","-333333333","86.5","7.2","35594","3559","7.8","5.9","14904","2206","15.2","9.0","28491","12893","47.9","13.2","34906","6077","28.2","12.8","36045","5576","8.8","4.9","25962","20877","905","108","33453","3441","67.8","12.3","32159","5912","32.2","12.3","36741","27655","59.3","14.4","35078","2305","26.6","12.1","23125","16208","14.0","9.0","39408","83775","75","50","16150","9537","49.3","27.4","21146","27469","49.3","27.4","21146","27469","0.0","33.5","-","-222222222","50.7","27.4","15600","8861","50.7","27.4","15600","8861","0.0","33.5","-","-222222222","43.1","-888888888.0","(X)","-888888888","40.8","-888888888.0","(X)","(X)","17.3","-888888888.0","(X)","(X)",
"1400000US17031813400","Census Tract 8134, Cook County, Illinois","1957","117","55673","11349","39.1","8.9","49123","9204","10.0","4.9","10083","15190","0.3","0.5","-","-222222222","0.0","1.6","-","-222222222","0.0","1.6","-","-222222222","49.8","8.8","61039","6159","0.8","1.2","-","-222222222","73.5","6.0","60308","5866","18.4","5.2","47813","11452","2.9","2.4","25398","22427","42.1","7.7","49871","18119","42.8","8.0","71767","11046","12.3","4.5","32031","21921","1708","146","51827","12474","64.2","7.6","61151","13256","35.8","7.6","45463","10043","61.7","8.6","67121","9415","23.2","6.6","22269","10003","15.0","7.2","32348","50006","249","111","31250","31652","25.7","19.1","18182","25257","25.7","19.1","18182","25257","0.0","12.2","-","-222222222","74.3","19.1","46208","52995","52.2","22.3","46417","43717","22.1","22.2","12292","131733","40.9","-888888888.0","(X)","-888888888","43.2","-888888888.0","(X)","(X)","24.9","-888888888.0","(X)","(X)",
"1400000US17031813500","Census Tract 8135, Cook County, Illinois","1872","163","47261","19381","31.3","8.0","46538","23322","6.6","4.8","45242","35651","0.0","1.7","-","-222222222","0.4","0.6","-","-222222222","0.0","1.7","-","-222222222","60.1","8.5","56481","23322","1.5","1.7","9766","160281","74.0","7.6","59545","21656","20.6","7.3","23650","18015","5.3","5.0","33929","162237","43.8","9.6","46781","12653","37.2","9.3","79625","28286","13.7","5.1","19186","4358","1486","183","59886","11852","61.6","10.9","44504","3308","38.4","10.9","83690","20435","66.0","9.8","55787","22375","29.1","9.8","60577","21931","4.9","4.4","64766","237170","386","142","19593","13943","64.8","19.8","33071","32680","30.8","19.9","11058","9428","33.9","23.4","84042","60505","35.2","19.8","12813","8352","35.2","19.8","12813","8352","0.0","8.1","-","-222222222","45.9","-888888888.0","(X)","-888888888","49.3","-888888888.0","(X)","(X)","25.1","-888888888.0","(X)","(X)",
"1400000US17031813600","Census Tract 8136, Cook County, Illinois","1239","87","37784","5965","32.3","9.6","22500","7059","3.6","3.5","45313","66922","1.2","2.0","-","-222222222","0.6","1.1","-","-222222222","0.0","2.6","-","-222222222","62.2","9.6","41058","4707","0.0","2.6","-","-222222222","82.1","6.3","39677","5070","12.4","5.4","24063","8309","7.3","5.1","31029","15199","47.6","9.0","39698","4011","33.9","9.2","34600","15233","11.2","5.2","24489","15510","1032","99","41823","4601","70.0","8.9","39698","4652","30.0","8.9","68194","28773","73.4","9.1","42266","4419","16.1","7.0","23750","25531","10.6","6.5","50848","18839","207","78","20353","3608","68.1","21.8","20066","3953","68.1","21.8","20066","3953","0.0","14.5","-","-222222222","31.9","21.8","20625","11127","31.9","21.8","20625","11127","0.0","14.5","-","-222222222","48.5","-888888888.0","(X)","-888888888","54.1","-888888888.0","(X)","(X)","20.8","-888888888.0","(X)","(X)",
"1400000US17031813701","Census Tract 8137.01, Cook County, Illinois","1011","92","43052","9171","23.3","10.9","23583","10145","17.2","8.9","28971","36268","0.0","3.2","-","-222222222","0.8","1.4","-","-222222222","0.0","3.2","-","-222222222","56.2","11.9","44646","9086","2.5","2.7","55341","79372","74.4","8.9","44167","6196","7.6","5.5","15602","5960","1.2","2.1","-","-222222222","52.1","12.2","32634","13700","40.2","11.3","52586","12438","6.5","5.2","15093","7445","827","125","42969","14386","62.4","13.2","32500","21196","37.6","13.2","44250","17510","58.8","14.0","45403","10970","27.8","11.2","23500","10708","13.4","10.3","43099","14656","184","91","48056","27042","27.7","21.7","11823","20065","21.2","18.4","11198","2683","6.5","11.5","-","-222222222","72.3","21.7","57550","14988","49.5","25.0","57950","9768","22.8","23.2","29600","104004","50.3","-888888888.0","(X)","-888888888","48.2","-888888888.0","(X)","(X)","46.7","-888888888.0","(X)","(X)",
"1400000US17031813702","Census Tract 8137.02, Cook County, Illinois","861","129","58188","8832","32.9","12.1","34271","26314","1.2","1.9","-","-222222222","0.0","3.7","-","-222222222","1.4","2.0","-","-222222222","0.0","3.7","-","-222222222","64.6","12.5","61728","7241","0.0","3.7","-","-222222222","89.8","5.4","60231","8535","9.1","5.1","34167","39467","7.4","6.9","2,500-","-333333333","54.8","11.8","57440","11225","25.6","10.2","61143","11674","12.2","7.0","73239","75534","739","126","55744","13606","52.6","13.2","48480","26386","47.4","13.2","61862","8798","68.3","12.8","57054","10239","14.2","8.2","29750","25220","17.5","11.4","60114","59510","122","81","32708","38293","13.9","19.5","56635","11964","10.7","17.9","-","-222222222","3.3","6.6","-","-222222222","86.1","19.5","23438","35774","49.2","34.3","2,500-","-333333333","36.9","32.0","64688","47518","28.1","-888888888.0","(X)","-888888888","24.9","-888888888.0","(X)","(X)","27.0","-888888888.0","(X)","(X)",
"1400000US17031813801","Census Tract 8138.01, Cook County, Illinois","691","86","50023","14634","29.1","11.1","46875","44136","0.0","4.6","-","-222222222","2.0","3.2","-","-222222222","0.0","4.6","-","-222222222","0.0","4.6","-","-222222222","64.0","12.9","50773","13179","4.9","6.1","31771","101510","89.0","6.9","50568","15319","11.0","6.9","40833","19066","7.5","7.4","29405","36655","48.0","11.7","52091","21207","31.0","12.5","40690","10782","13.5","8.6","41250","64216","588","97","50364","15471","66.2","12.4","50386","15876","33.8","12.4","44844","51766","76.5","12.5","61618","17307","18.4","11.0","28333","23654","5.1","6.3","38214","25811","103","62","23750","28024","0.0","26.5","-","-222222222","0.0","26.5","-","-222222222","0.0","26.5","-","-222222222","100.0","26.5","23750","28024","67.0","34.8","18935","5864","33.0","34.8","105652","78769","45.7","-888888888.0","(X)","-888888888","42.0","-888888888.0","(X)","(X)","67.0","-888888888.0","(X)","(X)",
"1400000US17031813802","Census Tract 8138.02, Cook County, Illinois","1377","103","34250","13169","38.9","10.4","27833","4678","1.2","1.6","40139","44690","0.0","2.3","-","-222222222","0.0","2.3","-","-222222222","2.4","3.9","-","-222222222","56.4","10.9","37332","25111","1.0","1.7","-","-222222222","78.4","7.1","35512","13973","17.0","6.3","28352","13155","5.2","5.1","4808","35259","54.6","10.6","50139","16653","27.6","10.3","29657","10938","12.6","6.3","20324","17745","1051","130","29886","11943","66.8","10.6","27172","9214","33.2","10.6","57788","35959","61.8","10.1","41500","19750","30.4","10.5","21411","9358","7.8","6.5","17039","82406","326","132","28500","33120","45.4","19.6","21019","10268","15.0","13.3","20231","6383","30.4","18.8","28917","56474","54.6","19.6","80093","120709","44.5","20.6","28893","61578","10.1","15.6","-","-222222222","50.3","-888888888.0","(X)","-888888888","45.2","-888888888.0","(X)","(X)","54.3","-888888888.0","(X)","(X)",
"1400000US17031813900","Census Tract 8139, Cook County, Illinois","1599","116","45913","5075","33.1","7.6","42625","7548","4.3","3.7","45125","84514","0.3","0.5","-","-222222222","0.0","2.0","-","-222222222","0.0","2.0","-","-222222222","62.0","9.0","48175","8401","0.3","0.8","-","-222222222","80.3","6.1","46486","5595","15.4","5.2","39886","19447","7.2","4.8","27946","32722","53.1","7.7","41412","6746","30.2","7.1","60777","9263","9.5","4.1","27339","47953","1360","115","45905","6538","64.4","7.5","41797","6655","35.6","7.5","54189","9941","69.6","8.2","48784","6722","21.3","6.8","34293","18417","9.2","5.4","27961","22509","239","89","31080","17065","25.1","17.8","25313","7595","11.7","14.7","20556","12809","13.4","14.5","36250","31556","74.9","17.8","37734","18823","61.5","20.8","38828","18015","13.4","15.7","4239","60552","32.9","-888888888.0","(X)","-888888888","34.2","-888888888.0","(X)","(X)","6.7","-888888888.0","(X)","(X)",
"1400000US17031814000","Census Tract 8140, Cook County, Illinois","1155","104","44181","6406","35.2","8.3","38828","16763","2.2","2.4","11953","24611","0.0","2.8","-","-222222222","0.0","2.8","-","-222222222","0.0","2.8","-","-222222222","61.0","8.7","45698","6467","1.6","2.8","-","-222222222","76.7","7.1","46202","5973","21.1","6.8","32609","12649","3.5","3.3","28611","73229","46.8","7.3","50643","12393","36.7","6.3","44079","5803","13.1","4.6","23388","3644","950","106","44569","6805","64.6","7.8","39375","11918","35.4","7.8","49038","14728","72.6","8.0","46447","9029","17.8","6.5","14583","17764","9.6","6.7","48185","2704","205","90","24178","8438","42.4","22.0","22731","10724","36.6","21.5","21406","15550","5.9","9.6","-","-222222222","57.6","22.0","31875","33102","53.7","20.2","32500","43990","3.9","6.6","-","-222222222","37.7","-888888888.0","(X)","-888888888","37.1","-888888888.0","(X)","(X)","16.6","-888888888.0","(X)","(X)",
"1400000US17031814100","Census Tract 8141, Cook County, Illinois","1253","89","41681","8399","28.4","8.1","33269","19161","4.1","4.3","28510","18415","0.0","2.6","-","-222222222","0.7","1.1","-","-222222222","0.0","2.6","-","-222222222","63.4","7.9","46500","7229","3.4","4.0","30509","31987","71.2","6.9","45944","6565","22.7","6.5","28750","22072","5.7","5.1","27933","33709","54.3","10.1","40819","12229","31.6","9.7","62656","27138","8.4","4.1","28977","12410","1004","109","45096","9412","62.5","10.3","43990","8508","37.5","10.3","56065","30865","62.2","10.5","50982","7299","29.9","9.7","14563","9140","8.0","6.3","32308","67310","249","88","27669","11767","45.0","21.0","29091","13816","39.4","21.1","23750","16353","5.6","9.2","-","-222222222","55.0","21.0","24250","12061","37.8","20.2","23500","15268","17.3","13.5","27933","21092","45.7","-888888888.0","(X)","-888888888","45.6","-888888888.0","(X)","(X)","32.5","-888888888.0","(X)","(X)",
"1400000US17031814200","Census Tract 8142, Cook County, Illinois","1963","155","41449","3555","28.7","7.8","40429","23360","6.3","5.0","15800","50813","0.7","1.1","-","-222222222","0.0","1.6","-","-222222222","0.0","1.6","-","-222222222","59.9","8.7","42436","7269","4.4","3.4","19500","51072","79.1","6.9","40956","5526","17.3","6.2","42983","14835","2.3","2.5","12656","21276","57.2","8.5","44348","5901","25.0","6.6","41250","14904","15.5","5.5","23977","7544","1420","192","42172","5383","67.3","8.8","39677","7864","32.7","8.8","67973","11859","59.2","10.7","51615","11727","22.9","9.5","19250","9458","17.9","8.0","45313","31084","543","149","23371","9460","43.1","17.9","17396","9052","32.6","15.6","21958","23784","10.5","11.5","9659","11494","56.9","17.9","32574","20756","34.3","15.2","26500","12434","22.7","14.9","61141","73645","30.2","-888888888.0","(X)","-888888888","31.5","-888888888.0","(X)","(X)","21.5","-888888888.0","(X)","(X)",
"1400000US17031814300","Census Tract 8143, Cook County, Illinois","1229","97","42099","4301","43.7","10.1","34926","12540","2.6","3.5","-","-222222222","0.9","1.3","-","-222222222","0.0","2.6","-","-222222222","0.0","2.6","-","-222222222","52.8","9.1","46750","6406","0.0","2.6","-","-222222222","74.1","7.7","45250","7321","23.3","8.4","32292","11494","5.0","5.0","37391","7082","56.0","8.9","44926","9626","26.4","7.2","47200","19721","12.6","5.2","22639","15622","952","109","47875","7476","74.8","8.1","43529","8561","25.2","8.1","56250","34208","75.2","9.8","49250","6967","19.1","8.7","41167","34012","5.7","5.0","41875","45418","277","94","16648","15475","50.2","21.2","14266","19619","41.9","20.8","13641","6260","8.3","12.3","-","-222222222","49.8","21.2","19167","33960","39.4","20.3","16534","8571","10.5","15.8","-","-222222222","44.8","-888888888.0","(X)","-888888888","42.4","-888888888.0","(X)","(X)","52.7","-888888888.0","(X)","(X)",
"1400000US17031814400","Census Tract 8144, Cook County, Illinois","2180","143","47261","9902","53.3","7.3","43170","8007","0.7","1.1","-","-222222222","0.0","1.5","-","-222222222","0.6","0.9","-","-222222222","0.0","1.5","-","-222222222","42.8","7.3","53403","14698","2.6","2.4","63681","47452","64.5","5.4","59091","8897","34.2","5.2","35741","12284","2.0","3.1","-","-222222222","45.2","6.8","55929","11518","34.5","5.7","47139","21699","18.3","4.7","27339","11461","1687","203","60432","9292","56.2","7.2","53958","12231","43.8","7.2","65344","7015","78.7","8.9","66224","6685","13.3","6.5","26800","24431","8.1","6.0","26290","30572","493","148","19407","1813","55.6","16.1","18704","5102","55.6","16.1","18704","5102","0.0","6.4","-","-222222222","44.4","16.1","20045","6399","42.0","15.6","19778","2359","2.4","4.2","-","-222222222","27.7","-888888888.0","(X)","-888888888","32.1","-888888888.0","(X)","(X)","12.6","-888888888.0","(X)","(X)",
"1400000US17031814500","Census Tract 8145, Cook County, Illinois","1351","104","53427","14893","51.8","9.9","29630","15756","0.0","2.4","-","-222222222","0.0","2.4","-","-222222222","0.0","2.4","-","-222222222","0.0","2.4","-","-222222222","47.4","9.9","58038","6348","0.8","1.4","-","-222222222","69.4","8.3","56597","8959","30.6","8.3","31250","19591","3.4","3.5","43309","26496","43.6","10.1","52837","23328","38.4","8.8","68259","15939","14.6","3.9","22393","9565","1004","162","57577","5951","60.7","10.3","60341","14439","39.3","10.3","53021","15964","65.6","10.6","66583","13804","27.0","10.2","53431","13148","7.4","7.7","7434","37449","347","131","25313","8457","48.7","18.9","26563","10630","29.1","17.2","14838","11408","19.6","16.8","36250","21966","51.3","18.9","23929","26035","38.6","17.3","28929","67754","12.7","15.9","11528","23276","42.3","-888888888.0","(X)","-888888888","34.8","-888888888.0","(X)","(X)","50.4","-888888888.0","(X)","(X)",
"1400000US17031814600","Census Tract 8146, Cook County, Illinois","1694","131","49891","10867","63.6","7.8","55192","14641","6.1","4.0","37169","51195","0.0","1.9","-","-222222222","2.4","2.2","70170","68167","0.0","1.9","-","-222222222","27.4","6.8","46912","14581","0.5","0.7","46667","17402","45.8","4.9","55932","7990","45.7","5.3","45000","8195","1.5","2.4","-","-222222222","42.7","6.1","55574","15755","41.0","6.0","58214","11223","14.8","5.6","27333","19946","1244","109","55000","7198","58.4","7.3","49853","8425","41.6","7.3","63017","11196","65.8","7.8","65450","7457","23.3","7.9","46333","21767","10.9","5.5","30536","11700","450","108","30909","14614","55.8","14.6","22375","15229","54.0","14.4","21375","14657","1.8","2.8","-","-222222222","44.2","14.6","34028","61469","34.0","12.7","31174","24393","10.2","10.2","103704","20289","36.4","-888888888.0","(X)","-888888888","38.6","-888888888.0","(X)","(X)","16.7","-888888888.0","(X)","(X)",
