GEO_ID,NAME,Num_HH,Med_Inc_HH
1400000US17031828802,"Census Tract 8288.02, Cook County, Illinois",1118,66422
1400000US17031828900,"Census Tract 8289, Cook County, Illinois",1290,36270
1400000US17031829000,"Census Tract 8290, Cook County, Illinois",512,22885
1400000US17031829100,"Census Tract 8291, Cook County, Illinois",1192,29833
1400000US17031829200,"Census Tract 8292, Cook County, Illinois",1850,40791
1400000US17031829301,"Census Tract 8293.01, Cook County, Illinois",1347,57730
1400000US17031829302,"Census Tract 8293.02, Cook County, Illinois",1198,29750
1400000US17031829401,"Census Tract 8294.01, Cook County, Illinois",478,24028
1400000US17031829402,"Census Tract 8294.02, Cook County, Illinois",1503,37946
1400000US17031829500,"Census Tract 8295, Cook County, Illinois",1415,44766
1400000US17031829600,"Census Tract 8296, Cook County, Illinois",1114,46125
1400000US17031829700,"Census Tract 8297, Cook County, Illinois",1340,34722
1400000US17031829800,"Census Tract 8298, Cook County, Illinois",2506,82438
1400000US17031829901,"Census Tract 8299.01, Cook County, Illinois",3463,62612
1400000US17031829902,"Census Tract 8299.02, Cook County, Illinois",2432,69719
1400000US17031830001,"Census Tract 8300.01, Cook County, Illinois",1148,34476
1400000US17031830003,"Census Tract 8300.03, Cook County, Illinois",2695,70475
1400000US17031830004,"Census Tract 8300.04, Cook County, Illinois",2270,76828
1400000US17031830005,"Census Tract 8300.05, Cook County, Illinois",1596,79875
1400000US17031830006,"Census Tract 8300.06, Cook County, Illinois",1029,44625
1400000US17031830007,"Census Tract 8300.07, Cook County, Illinois",1565,47138
1400000US17031830008,"Census Tract 8300.08, Cook County, Illinois",1578,73648
1400000US17031830100,"Census Tract 8301, Cook County, Illinois",1111,70032
1400000US17031830201,"Census Tract 8302.01, Cook County, Illinois",2324,48794
1400000US17031830202,"Census Tract 8302.02, Cook County, Illinois",1135,67563
1400000US17031830300,"Census Tract 8303, Cook County, Illinois",2319,37346
1400000US17031830400,"Census Tract 8304, Cook County, Illinois",1728,49236
1400000US17031830500,"Census Tract 8305, Cook County, Illinois",979,49865
1400000US17031830600,"Census Tract 8306, Cook County, Illinois",1832,45333
1400000US17031830700,"Census Tract 8307, Cook County, Illinois",1706,41891
1400000US17031830800,"Census Tract 8308, Cook County, Illinois",1389,51858
1400000US17031830900,"Census Tract 8309, Cook County, Illinois",1244,68611
1400000US17031831000,"Census Tract 8310, Cook County, Illinois",1156,108858
1400000US17031831100,"Census Tract 8311, Cook County, Illinois",2623,49295
1400000US17031831200,"Census Tract 8312, Cook County, Illinois",1359,35904
1400000US17031831300,"Census Tract 8313, Cook County, Illinois",394,38247
1400000US17031831400,"Census Tract 8314, Cook County, Illinois",1062,23204
1400000US17031831500,"Census Tract 8315, Cook County, Illinois",1237,58750
1400000US17031831600,"Census Tract 8316, Cook County, Illinois",2345,39410
1400000US17031831700,"Census Tract 8317, Cook County, Illinois",763,65972
1400000US17031831800,"Census Tract 8318, Cook County, Illinois",2186,56512
1400000US17031831900,"Census Tract 8319, Cook County, Illinois",1314,103553
1400000US17031832000,"Census Tract 8320, Cook County, Illinois",953,99028
1400000US17031832100,"Census Tract 8321, Cook County, Illinois",1775,66750
1400000US17031832200,"Census Tract 8322, Cook County, Illinois",1561,77366
1400000US17031832300,"Census Tract 8323, Cook County, Illinois",1003,82422
1400000US17031832400,"Census Tract 8324, Cook County, Illinois",1267,63305
1400000US17031832500,"Census Tract 8325, Cook County, Illinois",1495,59625
1400000US17031832600,"Census Tract 8326, Cook County, Illinois",1914,127736
1400000US17031832900,"Census Tract 8329, Cook County, Illinois",1192,42663
1400000US17031833000,"Census Tract 8330, Cook County, Illinois",1382,100446
1400000US17031833100,"Census Tract 8331, Cook County, Illinois",3275,98677
1400000US17031833300,"Census Tract 8333, Cook County, Illinois",898,54028
1400000US17031833900,"Census Tract 8339, Cook County, Illinois",763,27169
1400000US17031834000,"Census Tract 8340, Cook County, Illinois",1357,31727
1400000US17031834200,"Census Tract 8342, Cook County, Illinois",2013,40916
1400000US17031834300,"Census Tract 8343, Cook County, Illinois",2555,48768
1400000US17031834400,"Census Tract 8344, Cook County, Illinois",1381,34792
1400000US17031834500,"Census Tract 8345, Cook County, Illinois",494,19868
1400000US17031834600,"Census Tract 8346, Cook County, Illinois",1321,23494
1400000US17031834700,"Census Tract 8347, Cook County, Illinois",727,27589
1400000US17031834800,"Census Tract 8348, Cook County, Illinois",799,17434
1400000US17031834900,"Census Tract 8349, Cook County, Illinois",863,13594
1400000US17031835000,"Census Tract 8350, Cook County, Illinois",1688,28918
1400000US17031835100,"Census Tract 8351, Cook County, Illinois",1253,41014
1400000US17031835200,"Census Tract 8352, Cook County, Illinois",632,43289
1400000US17031835500,"Census Tract 8355, Cook County, Illinois",714,13962
1400000US17031835600,"Census Tract 8356, Cook County, Illinois",405,19805
1400000US17031835700,"Census Tract 8357, Cook County, Illinois",0,-
1400000US17031835800,"Census Tract 8358, Cook County, Illinois",571,51964
1400000US17031835900,"Census Tract 8359, Cook County, Illinois",1272,24048
1400000US17031836000,"Census Tract 8360, Cook County, Illinois",898,55845
1400000US17031836100,"Census Tract 8361, Cook County, Illinois",699,35516
1400000US17031836200,"Census Tract 8362, Cook County, Illinois",171,49345
1400000US17031836300,"Census Tract 8363, Cook County, Illinois",529,54137
1400000US17031836400,"Census Tract 8364, Cook County, Illinois",1495,24243
1400000US17031836500,"Census Tract 8365, Cook County, Illinois",581,17993
1400000US17031836600,"Census Tract 8366, Cook County, Illinois",933,28310
1400000US17031836700,"Census Tract 8367, Cook County, Illinois",865,17112
1400000US17031836800,"Census Tract 8368, Cook County, Illinois",840,19375
1400000US17031836900,"Census Tract 8369, Cook County, Illinois",464,39919
1400000US17031837000,"Census Tract 8370, Cook County, Illinois",843,17259
1400000US17031837100,"Census Tract 8371, Cook County, Illinois",797,27945
1400000US17031837300,"Census Tract 8373, Cook County, Illinois",567,25054
1400000US17031837400,"Census Tract 8374, Cook County, Illinois",588,22396
1400000US17031837800,"Census Tract 8378, Cook County, Illinois",911,38125
1400000US17031838000,"Census Tract 8380, Cook County, Illinois",1237,25448
1400000US17031838100,"Census Tract 8381, Cook County, Illinois",1114,27133
1400000US17031838200,"Census Tract 8382, Cook County, Illinois",452,57955
1400000US17031838300,"Census Tract 8383, Cook County, Illinois",487,35139
1400000US17031838600,"Census Tract 8386, Cook County, Illinois",457,27468
1400000US17031838700,"Census Tract 8387, Cook County, Illinois",1248,25735
1400000US17031838800,"Census Tract 8388, Cook County, Illinois",994,27119
1400000US17031839000,"Census Tract 8390, Cook County, Illinois",2933,64509
1400000US17031839100,"Census Tract 8391, Cook County, Illinois",1487,75457
1400000US17031839200,"Census Tract 8392, Cook County, Illinois",1403,47199
1400000US17031839500,"Census Tract 8395, Cook County, Illinois",865,19316
1400000US17031839600,"Census Tract 8396, Cook County, Illinois",833,43125
1400000US17031839700,"Census Tract 8397, Cook County, Illinois",1714,43538
1400000US17031839800,"Census Tract 8398, Cook County, Illinois",1201,49531
1400000US17031839900,"Census Tract 8399, Cook County, Illinois",1502,51696
1400000US17031840000,"Census Tract 8400, Cook County, Illinois",1042,53145
1400000US17031840100,"Census Tract 8401, Cook County, Illinois",994,31743
1400000US17031840200,"Census Tract 8402, Cook County, Illinois",769,50451
1400000US17031840300,"Census Tract 8403, Cook County, Illinois",1129,43233
1400000US17031840400,"Census Tract 8404, Cook County, Illinois",1112,37540
1400000US17031840700,"Census Tract 8407, Cook County, Illinois",848,28135
1400000US17031840800,"Census Tract 8408, Cook County, Illinois",832,37875
1400000US17031841000,"Census Tract 8410, Cook County, Illinois",394,18125
1400000US17031841100,"Census Tract 8411, Cook County, Illinois",2520,27866
1400000US17031841200,"Census Tract 8412, Cook County, Illinois",1489,35478
1400000US17031841300,"Census Tract 8413, Cook County, Illinois",1567,33927
1400000US17031841400,"Census Tract 8414, Cook County, Illinois",469,30599
1400000US17031841500,"Census Tract 8415, Cook County, Illinois",778,27687
1400000US17031841600,"Census Tract 8416, Cook County, Illinois",282,31810
1400000US17031841700,"Census Tract 8417, Cook County, Illinois",584,16912
1400000US17031841800,"Census Tract 8418, Cook County, Illinois",1032,26136
1400000US17031841900,"Census Tract 8419, Cook County, Illinois",1525,88958
1400000US17031842000,"Census Tract 8420, Cook County, Illinois",417,77725
1400000US17031842100,"Census Tract 8421, Cook County, Illinois",1831,25442
1400000US17031842200,"Census Tract 8422, Cook County, Illinois",1226,46548
1400000US17031842300,"Census Tract 8423, Cook County, Illinois",1570,86813
1400000US17031842400,"Census Tract 8424, Cook County, Illinois",1490,35426
1400000US17031842500,"Census Tract 8425, Cook County, Illinois",830,17643
1400000US17031842600,"Census Tract 8426, Cook County, Illinois",1340,63074
1400000US17031842800,"Census Tract 8428, Cook County, Illinois",1959,38820
1400000US17031842900,"Census Tract 8429, Cook County, Illinois",1125,11880
1400000US17031843000,"Census Tract 8430, Cook County, Illinois",1024,16667
1400000US17031843100,"Census Tract 8431, Cook County, Illinois",636,33750
1400000US17031843200,"Census Tract 8432, Cook County, Illinois",945,40133
1400000US17031843300,"Census Tract 8433, Cook County, Illinois",402,28782
1400000US17031843400,"Census Tract 8434, Cook County, Illinois",550,24359
1400000US17031843500,"Census Tract 8435, Cook County, Illinois",302,27167
1400000US17031843600,"Census Tract 8436, Cook County, Illinois",1210,24844
1400000US17031843700,"Census Tract 8437, Cook County, Illinois",904,73986
1400000US17031843800,"Census Tract 8438, Cook County, Illinois",610,38143
1400000US17031843900,"Census Tract 8439, Cook County, Illinois",1765,35663
1400000US17031980000,"Census Tract 9800, Cook County, Illinois",0,-
1400000US17031980100,"Census Tract 9801, Cook County, Illinois",0,-
1400000US17031990000,"Census Tract 9900, Cook County, Illinois",0,-
